order_id,customer_id,order_date,payment_method
37278,1859,04-03-2022,Credit Card
37279,1616,06-10-2022,Net Banking
37280,3854,09-03-2023,Net Banking
37281,4706,27-03-2022,Credit Card
37282,4575,18-03-2022,Credit Card
37283,4684,05-10-2023,Credit Card
37284,3866,14-09-2023,UPI
37285,4689,10-02-2023,Credit Card
37286,2412,04-01-2023,Wallet
37287,309,02-09-2022,UPI
37288,4363,02-07-2023,Net Banking
37289,1833,29-01-2023,Credit Card
37290,4782,30-04-2022,Wallet
37291,2308,02-02-2022,Credit Card
37292,2001,14-01-2023,Credit Card
37293,667,31-01-2022,UPI
37294,1685,12-04-2023,Wallet
37295,3077,10-03-2023,Wallet
37296,446,29-04-2022,Net Banking
37297,4384,19-03-2022,Net Banking
37298,1082,19-11-2022,Wallet
37299,3144,11-06-2022,Debit Card
37300,4890,20-02-2022,UPI
37301,3752,12-04-2023,UPI
37302,4871,06-08-2022,Net Banking
37303,4373,09-12-2023,Wallet
37304,1546,31-01-2023,Credit Card
37305,3646,31-03-2022,Debit Card
37306,4832,10-05-2022,Debit Card
37307,3208,12-01-2022,Net Banking
37308,2784,16-01-2023,Credit Card
37309,114,01-02-2022,Credit Card
37310,772,20-02-2022,UPI
37311,1013,15-01-2023,Wallet
37312,3684,24-12-2022,Credit Card
37313,3251,24-09-2022,Wallet
37314,1253,23-05-2023,Wallet
37315,3103,24-03-2023,Net Banking
37316,4204,08-04-2023,Wallet
37317,4378,23-02-2022,Debit Card
37318,2669,02-06-2023,Debit Card
37319,2577,08-01-2022,Credit Card
37320,4091,21-10-2022,Wallet
37321,1428,10-10-2023,Credit Card
37322,3242,13-06-2023,UPI
37323,878,05-12-2022,Wallet
37324,1199,16-01-2023,UPI
37325,454,22-01-2023,Debit Card
37326,4605,01-03-2023,Credit Card
37327,1264,14-12-2023,UPI
37328,2144,14-09-2023,Wallet
37329,3586,19-12-2022,Net Banking
37330,4187,31-08-2023,Credit Card
37331,4329,12-08-2022,Credit Card
37332,4755,30-03-2023,Credit Card
37333,3059,14-11-2022,UPI
37334,2857,05-11-2022,Credit Card
37335,912,15-12-2022,Net Banking
37336,2772,05-09-2023,UPI
37337,1468,22-12-2023,Debit Card
37338,441,05-12-2022,Credit Card
37339,996,17-12-2022,Debit Card
37340,2112,25-10-2023,Debit Card
37341,4101,06-11-2023,Credit Card
37342,3730,27-09-2022,Debit Card
37343,3469,31-07-2023,Net Banking
37344,4713,04-01-2023,Net Banking
37345,3840,18-02-2022,Wallet
37346,4461,07-11-2023,Debit Card
37347,2839,03-10-2023,Net Banking
37348,4721,18-06-2023,Wallet
37349,4603,03-01-2022,UPI
37350,523,31-01-2023,Debit Card
37351,706,25-02-2023,Debit Card
37352,1760,06-12-2022,Credit Card
37353,250,06-12-2023,Wallet
37354,4997,18-03-2023,UPI
37355,4345,12-11-2022,Net Banking
37356,1375,10-02-2022,Wallet
37357,1827,04-08-2022,Credit Card
37358,2131,01-09-2022,Wallet
37359,3479,12-04-2022,Debit Card
37360,1104,19-04-2023,Debit Card
37361,3994,29-06-2022,Net Banking
37362,259,29-06-2022,Debit Card
37363,4218,14-11-2022,Net Banking
37364,1148,04-12-2023,Debit Card
37365,905,11-03-2022,Wallet
37366,2140,06-07-2023,Net Banking
37367,3179,09-01-2022,Wallet
37368,4148,18-09-2023,UPI
37369,4390,30-03-2023,Wallet
37370,2348,25-05-2022,UPI
37371,1592,25-10-2023,Credit Card
37372,2242,21-03-2022,Wallet
37373,3629,17-07-2023,Debit Card
37374,855,21-08-2023,Debit Card
37375,751,18-10-2023,Wallet
37376,4050,22-06-2022,Wallet
37377,2368,08-07-2022,UPI
37378,239,20-07-2022,Debit Card
37379,2696,06-01-2022,Credit Card
37380,4637,06-09-2023,Credit Card
37381,1317,10-04-2023,Wallet
37382,2305,21-07-2022,UPI
37383,108,12-06-2022,Net Banking
37384,1605,16-02-2022,Debit Card
37385,1909,20-08-2023,Debit Card
37386,2231,27-04-2022,Credit Card
37387,3778,02-10-2022,Credit Card
37388,367,10-10-2022,Credit Card
37389,4927,19-05-2022,Wallet
37390,2910,22-11-2022,Net Banking
37391,3595,06-07-2022,Net Banking
37392,2922,07-07-2023,Credit Card
37393,4269,14-11-2023,Wallet
37394,1741,28-01-2022,UPI
37395,2819,29-07-2023,Wallet
37396,1354,04-05-2023,Debit Card
37397,452,05-03-2023,Debit Card
37398,4567,07-10-2022,Credit Card
37399,4417,23-12-2022,Net Banking
37400,4537,18-12-2023,Net Banking
37401,2447,24-03-2023,Debit Card
37402,2236,01-12-2022,Debit Card
37403,3510,02-04-2023,Credit Card
37404,885,22-10-2022,Net Banking
37405,3520,02-05-2022,Debit Card
37406,743,11-07-2023,Credit Card
37407,2040,11-04-2023,UPI
37408,2563,20-06-2022,Wallet
37409,1261,16-05-2023,UPI
37410,4277,08-12-2023,UPI
37411,4506,02-03-2023,Debit Card
37412,2335,13-07-2023,Net Banking
37413,386,02-05-2022,Debit Card
37414,603,25-10-2023,UPI
37415,443,15-10-2022,Wallet
37416,3308,15-03-2022,UPI
37417,2633,13-01-2023,Debit Card
37418,3968,24-12-2022,Credit Card
37419,3302,28-11-2023,Debit Card
37420,2302,09-11-2023,Debit Card
37421,4451,18-03-2022,Debit Card
37422,3567,09-06-2023,Net Banking
37423,2477,18-10-2022,Credit Card
37424,4571,10-05-2022,Net Banking
37425,4011,02-03-2022,Wallet
37426,2390,01-03-2023,Net Banking
37427,1831,31-08-2023,UPI
37428,4074,23-04-2023,UPI
37429,3415,21-08-2023,Wallet
37430,4830,31-05-2023,UPI
37431,2267,14-09-2023,UPI
37432,596,17-04-2023,Wallet
37433,191,14-01-2022,Debit Card
37434,3463,19-10-2023,Wallet
37435,644,22-05-2022,Wallet
37436,4190,02-05-2023,Credit Card
37437,1119,10-02-2022,Credit Card
37438,3768,10-10-2022,Net Banking
37439,1668,07-12-2022,Wallet
37440,1106,09-02-2022,Credit Card
37441,4436,04-02-2022,UPI
37442,2856,19-04-2023,Net Banking
37443,2160,05-04-2022,Wallet
37444,4399,30-11-2023,Wallet
37445,4147,20-11-2023,Net Banking
37446,806,04-12-2023,UPI
37447,701,11-01-2022,Wallet
37448,3792,07-09-2022,Wallet
37449,4757,15-08-2023,UPI
37450,1801,25-01-2023,Net Banking
37451,1908,16-01-2023,UPI
37452,1137,03-11-2023,Net Banking
37453,4132,21-01-2022,UPI
37454,623,05-09-2022,Credit Card
37455,2897,16-02-2023,Debit Card
37456,4969,24-04-2023,Wallet
37457,1416,18-09-2023,Wallet
37458,2063,04-04-2023,Wallet
37459,2688,08-09-2022,Net Banking
37460,4263,29-11-2022,Debit Card
37461,1689,29-12-2022,Credit Card
37462,4159,24-11-2023,Debit Card
37463,203,14-07-2023,Credit Card
37464,1539,12-04-2023,Wallet
37465,1125,07-04-2023,Net Banking
37466,895,27-02-2022,Debit Card
37467,1556,17-05-2022,UPI
37468,2451,07-11-2022,Net Banking
37469,787,28-10-2022,Debit Card
37470,976,05-06-2022,UPI
37471,4930,05-06-2022,Wallet
37472,4289,23-06-2022,Net Banking
37473,2947,09-10-2022,Debit Card
37474,2200,14-11-2022,Wallet
37475,3878,15-07-2022,Credit Card
37476,4482,14-07-2022,Wallet
37477,3280,22-02-2023,Debit Card
37478,3037,10-07-2023,Wallet
37479,4076,28-11-2022,Debit Card
37480,4268,30-12-2023,Net Banking
37481,337,04-10-2022,Debit Card
37482,3668,06-02-2023,Net Banking
37483,2940,05-02-2022,Debit Card
37484,605,05-08-2023,Wallet
37485,2537,13-04-2023,UPI
37486,666,24-11-2023,Debit Card
37487,2918,28-05-2022,Wallet
37488,1233,25-04-2023,Credit Card
37489,3788,11-08-2022,Net Banking
37490,352,13-04-2023,Credit Card
37491,1762,19-09-2023,Wallet
37492,2896,07-05-2022,Net Banking
37493,3767,29-08-2023,Wallet
37494,4571,16-09-2022,Debit Card
37495,2525,25-12-2023,Net Banking
37496,1150,04-06-2023,Credit Card
37497,4539,13-09-2022,Credit Card
37498,4351,11-02-2023,Credit Card
37499,70,22-09-2023,Debit Card
37500,578,28-05-2023,UPI
37501,4591,02-01-2022,Credit Card
37502,4085,09-08-2023,Wallet
37503,4877,20-10-2022,Wallet
37504,2451,04-04-2022,UPI
37505,4947,20-02-2022,Net Banking
37506,129,21-06-2022,Credit Card
37507,1507,01-06-2022,Net Banking
37508,4089,09-06-2022,Credit Card
37509,1649,03-07-2022,Net Banking
37510,3168,11-07-2022,Credit Card
37511,2549,07-06-2022,UPI
37512,1480,15-06-2022,Debit Card
37513,1803,29-04-2022,Credit Card
37514,8,30-09-2023,Wallet
37515,220,26-11-2023,Credit Card
37516,725,13-02-2023,Wallet
37517,4198,14-02-2022,Credit Card
37518,2050,09-07-2022,UPI
37519,3786,15-05-2022,Credit Card
37520,3913,04-06-2022,Debit Card
37521,2743,18-08-2022,Net Banking
37522,771,23-01-2022,Wallet
37523,4930,09-06-2022,Net Banking
37524,740,29-05-2023,Wallet
37525,4296,22-07-2022,Debit Card
37526,4122,05-11-2023,UPI
37527,2018,08-07-2022,UPI
37528,4198,21-04-2022,Wallet
37529,197,17-01-2023,Credit Card
37530,510,23-09-2022,Debit Card
37531,1996,18-04-2023,Debit Card
37532,1015,04-10-2023,Debit Card
37533,3102,22-03-2022,Net Banking
37534,923,06-06-2022,Net Banking
37535,2347,29-07-2022,Debit Card
37536,3205,26-08-2022,Debit Card
37537,1792,12-11-2022,Net Banking
37538,1556,17-01-2022,Wallet
37539,21,03-07-2022,Net Banking
37540,1923,10-05-2023,Credit Card
37541,1065,21-08-2023,Debit Card
37542,1984,13-04-2023,Wallet
37543,1900,02-06-2022,Wallet
37544,3544,28-09-2022,Net Banking
37545,967,05-09-2023,Wallet
37546,2507,20-03-2022,UPI
37547,514,17-03-2023,Net Banking
37548,3575,03-07-2022,Net Banking
37549,3116,17-08-2023,Net Banking
37550,41,03-07-2023,Credit Card
37551,263,02-10-2023,UPI
37552,1033,06-03-2022,Wallet
37553,3125,16-10-2022,Debit Card
37554,1820,11-05-2022,UPI
37555,128,01-11-2022,Net Banking
37556,2579,25-11-2023,Debit Card
37557,4621,29-05-2022,Net Banking
37558,4853,20-04-2022,Credit Card
37559,3014,15-04-2022,Net Banking
37560,3212,27-01-2022,UPI
37561,894,23-01-2023,Credit Card
37562,2807,25-04-2022,Net Banking
37563,2280,15-08-2022,UPI
37564,4184,09-05-2022,Wallet
37565,2814,15-03-2023,Net Banking
37566,1788,20-06-2023,Credit Card
37567,4733,20-04-2022,Wallet
37568,2249,31-10-2023,Net Banking
37569,3034,18-06-2023,Wallet
37570,2409,31-05-2022,Debit Card
37571,2180,01-08-2022,Debit Card
37572,177,04-06-2023,Credit Card
37573,3124,21-03-2022,Net Banking
37574,22,28-04-2023,UPI
37575,653,29-03-2022,Wallet
37576,3391,25-07-2023,UPI
37577,783,31-03-2022,Credit Card
37578,168,08-10-2022,Wallet
37579,1062,24-05-2023,Net Banking
37580,873,12-04-2022,Net Banking
37581,1782,16-11-2023,UPI
37582,1397,06-08-2022,UPI
37583,632,13-09-2022,Credit Card
37584,1602,28-10-2023,Credit Card
37585,2882,07-06-2022,Wallet
37586,1451,13-07-2022,Debit Card
37587,1864,15-01-2023,Net Banking
37588,722,23-08-2022,Wallet
37589,4536,22-02-2022,Debit Card
37590,3337,14-12-2023,Net Banking
37591,243,10-11-2023,UPI
37592,2649,12-09-2023,Wallet
37593,4639,14-10-2023,Credit Card
37594,4373,02-10-2023,Credit Card
37595,4646,28-04-2023,Wallet
37596,403,27-06-2022,Net Banking
37597,1454,25-02-2022,UPI
37598,997,28-02-2023,Wallet
37599,4172,26-06-2022,Debit Card
37600,3151,15-10-2022,UPI
37601,4414,17-08-2023,Credit Card
37602,3502,08-01-2023,UPI
37603,1187,05-03-2023,Net Banking
37604,1382,01-08-2022,Net Banking
37605,4425,09-04-2023,UPI
37606,1855,23-11-2022,Credit Card
37607,1905,19-01-2023,UPI
37608,3667,21-06-2022,Credit Card
37609,1949,18-06-2022,Wallet
37610,4034,01-09-2023,Net Banking
37611,4572,07-12-2022,UPI
37612,3528,14-07-2022,UPI
37613,1753,30-05-2022,Credit Card
37614,1738,05-02-2023,Debit Card
37615,1814,30-08-2022,Credit Card
37616,1955,24-08-2023,Debit Card
37617,4010,21-11-2023,UPI
37618,538,25-12-2023,Net Banking
37619,2391,08-06-2022,Wallet
37620,1790,20-02-2022,Net Banking
37621,1191,20-01-2022,Net Banking
37622,3937,25-06-2022,Wallet
37623,1496,13-03-2022,UPI
37624,2188,26-11-2022,Credit Card
37625,4524,25-09-2023,Net Banking
37626,3371,16-10-2023,Credit Card
37627,1260,03-03-2022,Net Banking
37628,4076,28-06-2022,UPI
37629,3031,19-12-2023,Credit Card
37630,4696,07-05-2022,Wallet
37631,97,11-12-2023,UPI
37632,4574,08-04-2022,Wallet
37633,4587,07-05-2022,Net Banking
37634,1320,16-08-2023,Net Banking
37635,4502,09-02-2023,Wallet
37636,715,24-05-2023,Net Banking
37637,2495,23-05-2022,Net Banking
37638,2747,02-07-2023,Wallet
37639,4044,09-01-2022,Credit Card
37640,585,11-11-2022,Credit Card
37641,954,25-08-2022,UPI
37642,2898,04-12-2022,Wallet
37643,2031,25-05-2022,UPI
37644,594,17-08-2023,Debit Card
37645,1832,31-05-2023,Net Banking
37646,356,19-08-2023,Wallet
37647,1677,09-06-2023,Debit Card
37648,3119,19-09-2023,Wallet
37649,112,26-10-2022,Wallet
37650,3735,21-04-2023,Net Banking
37651,4471,21-09-2022,Wallet
37652,845,08-02-2023,Debit Card
37653,2174,03-05-2022,Debit Card
37654,3079,29-07-2022,Credit Card
37655,2610,18-07-2022,Net Banking
37656,1384,13-11-2022,Wallet
37657,3971,10-07-2023,UPI
37658,362,26-04-2023,UPI
37659,679,28-06-2022,Net Banking
37660,2812,18-03-2023,Wallet
37661,2823,04-04-2023,Net Banking
37662,1732,27-04-2022,Net Banking
37663,1288,18-02-2023,Credit Card
37664,4896,08-05-2023,Credit Card
37665,275,06-12-2022,UPI
37666,906,05-09-2023,UPI
37667,1883,06-06-2023,Debit Card
37668,492,06-02-2023,Debit Card
37669,4755,15-01-2023,Credit Card
37670,541,08-10-2022,Debit Card
37671,2887,25-04-2023,Net Banking
37672,4416,07-09-2023,Debit Card
37673,456,11-06-2022,Debit Card
37674,651,13-02-2022,Net Banking
37675,1313,03-09-2022,Credit Card
37676,1305,24-04-2023,UPI
37677,4513,21-04-2023,Credit Card
37678,3610,25-08-2023,UPI
37679,804,15-07-2022,Net Banking
37680,798,20-06-2022,Credit Card
37681,3385,24-11-2022,UPI
37682,4705,24-04-2022,Wallet
37683,2013,13-05-2023,Credit Card
37684,2841,04-06-2022,Debit Card
37685,3063,13-06-2022,UPI
37686,1081,14-04-2023,Wallet
37687,1314,03-08-2022,UPI
37688,2646,11-09-2023,Credit Card
37689,3635,10-03-2022,Wallet
37690,2054,14-04-2022,Debit Card
37691,3515,17-11-2022,Wallet
37692,310,20-08-2023,UPI
37693,785,26-10-2022,Wallet
37694,1615,15-03-2022,UPI
37695,823,26-03-2023,Net Banking
37696,1328,04-10-2022,UPI
37697,58,21-03-2023,Debit Card
37698,1249,21-05-2022,UPI
37699,1450,18-04-2022,Credit Card
37700,518,17-05-2023,Credit Card
37701,2078,28-01-2022,Debit Card
37702,151,07-06-2022,Debit Card
37703,4644,23-03-2022,Net Banking
37704,2158,16-04-2022,Credit Card
37705,3674,04-10-2023,Credit Card
37706,2514,30-07-2022,Wallet
37707,2285,21-01-2022,Credit Card
37708,1395,12-12-2022,Credit Card
37709,1706,23-06-2022,Wallet
37710,1173,05-08-2022,Net Banking
37711,2422,21-06-2023,Debit Card
37712,600,04-05-2023,Net Banking
37713,3505,09-11-2022,Debit Card
37714,2300,22-10-2023,Debit Card
37715,4016,20-11-2023,Wallet
37716,1497,11-06-2022,Debit Card
37717,3118,29-01-2023,UPI
37718,4703,16-10-2022,UPI
37719,435,19-09-2023,UPI
37720,2659,13-07-2022,UPI
37721,3700,16-02-2022,Wallet
37722,2324,20-11-2023,Wallet
37723,2896,30-01-2022,UPI
37724,1532,02-05-2023,Credit Card
37725,3167,30-07-2022,Debit Card
37726,4763,14-04-2023,Net Banking
37727,782,11-11-2022,UPI
37728,1426,07-05-2023,UPI
37729,4929,14-10-2022,Credit Card
37730,2552,04-10-2022,Wallet
37731,3487,30-09-2022,Credit Card
37732,2324,11-03-2023,UPI
37733,4422,12-02-2023,Credit Card
37734,557,17-08-2022,Debit Card
37735,513,21-08-2022,Net Banking
37736,3219,02-09-2023,Credit Card
37737,4152,18-11-2023,UPI
37738,4116,29-09-2022,Debit Card
37739,3542,18-02-2022,Debit Card
37740,2900,02-03-2023,Credit Card
37741,4097,31-01-2023,UPI
37742,2961,12-11-2023,Net Banking
37743,4944,26-07-2023,Credit Card
37744,1253,17-10-2022,Wallet
37745,725,21-03-2023,Debit Card
37746,1307,18-08-2022,Wallet
37747,760,26-03-2022,Debit Card
37748,227,16-05-2023,Credit Card
37749,4798,29-08-2022,Debit Card
37750,308,11-09-2023,UPI
37751,3379,18-08-2022,Wallet
37752,3010,03-09-2022,Credit Card
37753,1518,11-04-2022,UPI
37754,1532,12-09-2023,UPI
37755,1845,01-11-2023,UPI
37756,2669,14-02-2022,Debit Card
37757,4749,15-03-2022,UPI
37758,797,14-09-2022,UPI
37759,4576,13-04-2022,Debit Card
37760,1780,02-04-2022,Credit Card
37761,4993,25-08-2022,Debit Card
37762,586,24-12-2023,Credit Card
37763,1379,29-08-2023,Credit Card
37764,4358,25-03-2022,UPI
37765,4791,16-06-2023,Net Banking
37766,3811,23-01-2022,Wallet
37767,4032,31-08-2023,Net Banking
37768,2725,10-06-2022,UPI
37769,1848,08-01-2022,Credit Card
37770,2238,15-11-2022,Debit Card
37771,1042,28-09-2023,UPI
37772,4840,12-05-2022,Credit Card
37773,3486,01-07-2023,Debit Card
37774,243,03-04-2022,UPI
37775,2101,08-11-2022,Credit Card
37776,1250,13-10-2023,Net Banking
37777,1738,21-10-2022,Net Banking
37778,3670,05-03-2023,Wallet
37779,1919,21-08-2023,UPI
37780,4415,18-03-2023,Credit Card
37781,2755,22-09-2023,Credit Card
37782,1393,05-11-2023,Net Banking
37783,248,14-09-2023,Debit Card
37784,4273,02-04-2022,Debit Card
37785,1686,10-01-2023,Debit Card
37786,1932,13-12-2023,Debit Card
37787,4017,26-10-2023,Credit Card
37788,4109,09-08-2023,Net Banking
37789,3433,08-04-2023,Debit Card
37790,4385,15-11-2022,Debit Card
37791,4527,13-09-2023,Wallet
37792,3985,02-05-2023,UPI
37793,3823,16-08-2022,Wallet
37794,2082,01-02-2023,Credit Card
37795,1348,02-01-2022,UPI
37796,4737,15-09-2023,UPI
37797,133,15-02-2023,Debit Card
37798,3624,15-04-2022,UPI
37799,1855,06-08-2022,Credit Card
37800,2945,02-10-2022,Wallet
37801,401,21-01-2022,Debit Card
37802,606,10-11-2022,Net Banking
37803,4707,14-02-2023,Wallet
37804,132,03-04-2023,Debit Card
37805,4489,27-10-2022,Debit Card
37806,4909,27-01-2022,UPI
37807,4677,10-10-2023,Debit Card
37808,4507,20-01-2023,Debit Card
37809,4441,01-10-2023,UPI
37810,804,14-03-2022,Wallet
37811,3268,31-01-2022,Net Banking
37812,4290,26-01-2023,Net Banking
37813,3634,09-01-2022,Net Banking
37814,2677,18-07-2022,Credit Card
37815,1216,21-04-2023,Wallet
37816,2478,16-01-2023,UPI
37817,2265,27-04-2023,Net Banking
37818,970,13-03-2023,Debit Card
37819,601,24-05-2022,Debit Card
37820,4456,15-12-2023,Debit Card
37821,1333,12-02-2023,Debit Card
37822,2717,26-11-2022,UPI
37823,4517,23-06-2022,Net Banking
37824,782,30-12-2023,Debit Card
37825,3809,21-08-2022,Wallet
37826,1435,11-03-2023,Wallet
37827,4339,24-12-2023,UPI
37828,1017,16-05-2023,UPI
37829,2220,02-11-2023,Wallet
37830,2703,26-06-2023,Credit Card
37831,3907,17-10-2022,Credit Card
37832,2817,02-10-2022,Net Banking
37833,3992,16-02-2023,Net Banking
37834,460,06-01-2022,Debit Card
37835,3641,25-05-2022,Wallet
37836,532,11-04-2022,Credit Card
37837,1978,26-08-2023,UPI
37838,3278,13-06-2022,Debit Card
37839,3765,28-05-2023,Net Banking
37840,291,24-05-2022,Credit Card
37841,3576,28-03-2023,Credit Card
37842,4755,16-02-2022,Net Banking
37843,4650,23-01-2022,Net Banking
37844,2476,14-07-2022,Debit Card
37845,513,22-03-2023,Wallet
37846,1640,26-03-2022,Net Banking
37847,255,10-12-2022,Wallet
37848,4817,02-08-2023,Credit Card
37849,2638,12-04-2023,Credit Card
37850,1966,26-10-2022,Wallet
37851,51,06-01-2023,Debit Card
37852,800,02-09-2023,UPI
37853,100,21-06-2022,Wallet
37854,1748,20-08-2022,Net Banking
37855,2512,01-05-2023,Credit Card
37856,237,22-06-2023,Debit Card
37857,472,08-12-2023,Credit Card
37858,2205,09-06-2022,UPI
37859,139,12-02-2022,Debit Card
37860,2863,22-04-2022,Credit Card
37861,1384,03-04-2023,Wallet
37862,3096,03-04-2023,Credit Card
37863,4502,29-08-2022,Credit Card
37864,1713,30-01-2023,Credit Card
37865,951,28-04-2022,Net Banking
37866,3797,07-04-2023,Net Banking
37867,2374,24-04-2023,Credit Card
37868,1358,17-05-2022,Wallet
37869,4425,14-07-2023,UPI
37870,1700,29-08-2022,Debit Card
37871,2137,20-07-2023,Wallet
37872,4111,07-05-2022,Wallet
37873,3373,25-09-2023,Wallet
37874,634,28-04-2023,Debit Card
37875,1884,20-12-2022,Net Banking
37876,2317,23-08-2022,UPI
37877,1129,22-07-2023,Credit Card
37878,2387,04-12-2022,Credit Card
37879,392,22-08-2023,UPI
37880,169,18-02-2023,Wallet
37881,3089,11-05-2022,Debit Card
37882,2053,02-03-2022,Wallet
37883,3966,06-05-2023,Credit Card
37884,3209,16-09-2022,Debit Card
37885,4715,03-02-2023,Wallet
37886,1186,31-10-2023,Debit Card
37887,4865,14-10-2022,Wallet
37888,2728,18-07-2022,UPI
37889,3510,23-11-2022,Debit Card
37890,4478,21-07-2023,UPI
37891,4578,02-04-2022,Debit Card
37892,3427,16-08-2022,Wallet
37893,4721,20-04-2022,Credit Card
37894,1714,08-10-2022,Debit Card
37895,2513,16-07-2023,Debit Card
37896,3262,04-07-2023,Credit Card
37897,4590,26-03-2022,Credit Card
37898,2679,23-11-2023,Credit Card
37899,282,06-12-2022,Credit Card
37900,4927,17-07-2022,Net Banking
37901,430,17-03-2022,UPI
37902,2629,22-06-2022,Wallet
37903,4954,13-08-2022,Credit Card
37904,4349,04-09-2023,Net Banking
37905,4659,16-09-2023,Credit Card
37906,3213,19-01-2022,Wallet
37907,4633,07-10-2023,Net Banking
37908,2946,25-08-2022,Wallet
37909,2318,02-03-2023,UPI
37910,3985,26-09-2023,Debit Card
37911,3433,03-04-2022,Credit Card
37912,2664,26-06-2023,Credit Card
37913,936,11-08-2023,UPI
37914,2343,19-05-2022,Net Banking
37915,1689,06-12-2022,Net Banking
37916,883,12-10-2022,Net Banking
37917,2520,31-12-2023,Net Banking
37918,817,27-04-2023,Wallet
37919,3233,09-08-2023,UPI
37920,3867,12-09-2023,Net Banking
37921,2847,21-08-2022,Debit Card
37922,4976,21-08-2022,UPI
37923,678,08-02-2022,Wallet
37924,2255,01-03-2022,Debit Card
37925,2984,31-08-2023,Net Banking
37926,2490,14-08-2022,Debit Card
37927,2315,01-09-2023,Credit Card
37928,2447,25-04-2023,Debit Card
37929,1889,10-02-2023,Credit Card
37930,1721,08-01-2023,Wallet
37931,1904,09-12-2022,Wallet
37932,224,24-12-2023,UPI
37933,4761,11-02-2023,Debit Card
37934,935,02-10-2022,Net Banking
37935,1313,22-01-2022,Credit Card
37936,1309,01-10-2023,UPI
37937,226,20-01-2023,Credit Card
37938,200,05-11-2023,Credit Card
37939,4600,26-01-2022,Debit Card
37940,4107,31-05-2023,Credit Card
37941,2885,19-11-2023,Credit Card
37942,2325,11-07-2023,Net Banking
37943,3994,25-09-2022,Debit Card
37944,3934,02-04-2022,Net Banking
37945,1598,20-10-2022,UPI
37946,5,22-01-2023,Wallet
37947,280,30-10-2023,Credit Card
37948,3020,10-05-2022,Debit Card
37949,2365,30-04-2023,Wallet
37950,127,21-04-2022,Credit Card
37951,4400,04-03-2023,Credit Card
37952,2797,22-08-2022,Wallet
37953,4827,14-12-2023,UPI
37954,3250,06-02-2022,Net Banking
37955,3902,20-07-2023,Net Banking
37956,4586,15-04-2022,Wallet
37957,4533,05-12-2022,Debit Card
37958,3702,09-07-2022,UPI
37959,483,27-10-2023,UPI
37960,3040,23-11-2023,Wallet
37961,4411,10-07-2022,Wallet
37962,1508,25-02-2022,Net Banking
37963,3169,24-04-2022,Debit Card
37964,939,26-01-2022,Net Banking
37965,17,20-04-2022,Wallet
37966,4543,27-03-2023,Wallet
37967,4375,02-06-2022,UPI
37968,3943,05-11-2023,Debit Card
37969,4548,16-05-2023,Wallet
37970,2714,06-09-2023,UPI
37971,4702,17-04-2023,Net Banking
37972,3886,27-12-2022,Net Banking
37973,3618,21-06-2023,UPI
37974,1034,12-07-2022,Credit Card
37975,1812,02-01-2023,Net Banking
37976,2008,12-06-2022,Credit Card
37977,4197,29-09-2022,UPI
37978,470,28-06-2023,Debit Card
37979,1325,27-08-2022,Wallet
37980,3278,24-01-2023,Net Banking
37981,1625,10-01-2022,Wallet
37982,1236,24-11-2022,Credit Card
37983,119,14-08-2023,Net Banking
37984,1884,11-12-2022,Debit Card
37985,2005,31-01-2023,Debit Card
37986,788,31-03-2022,Debit Card
37987,2476,28-03-2023,Debit Card
37988,2768,23-03-2023,Wallet
37989,1428,14-02-2023,Wallet
37990,243,20-03-2023,Credit Card
37991,4039,27-07-2023,Wallet
37992,4723,03-02-2023,Credit Card
37993,3914,05-01-2022,Wallet
37994,16,03-11-2023,Credit Card
37995,4612,06-04-2022,UPI
37996,2783,08-06-2023,Debit Card
37997,1824,10-12-2022,Net Banking
37998,4924,13-09-2023,Wallet
37999,11,04-05-2023,Debit Card
38000,279,27-07-2022,Wallet
38001,2943,12-06-2023,Credit Card
38002,4429,03-11-2022,Wallet
38003,2792,28-12-2023,Debit Card
38004,2086,28-06-2023,Debit Card
38005,1107,19-09-2023,Wallet
38006,32,30-09-2023,Net Banking
38007,3126,16-08-2022,Net Banking
38008,737,17-08-2022,UPI
38009,1849,22-01-2023,UPI
38010,3033,06-01-2023,UPI
38011,3609,14-12-2022,Credit Card
38012,4141,11-07-2023,Net Banking
38013,2678,24-01-2022,UPI
38014,294,13-01-2022,Net Banking
38015,3197,01-06-2023,Wallet
38016,1572,16-08-2023,Wallet
38017,3049,27-06-2022,Wallet
38018,2940,05-04-2023,Debit Card
38019,4263,10-01-2023,Net Banking
38020,269,20-11-2023,Wallet
38021,1148,06-02-2023,UPI
38022,3343,16-10-2022,Wallet
38023,880,05-07-2022,Net Banking
38024,59,18-05-2023,Credit Card
38025,2498,11-06-2022,Wallet
38026,3892,03-04-2023,Debit Card
38027,217,31-01-2022,Debit Card
38028,4340,20-03-2022,Net Banking
38029,4613,10-10-2022,Net Banking
38030,2312,06-07-2022,UPI
38031,4957,23-06-2023,UPI
38032,734,10-01-2023,Debit Card
38033,2503,20-01-2023,Wallet
38034,4640,17-03-2022,UPI
38035,2422,09-12-2023,UPI
38036,3378,11-02-2023,UPI
38037,374,22-08-2023,UPI
38038,112,03-05-2022,UPI
38039,2541,13-04-2023,Wallet
38040,294,10-07-2022,Credit Card
38041,2470,12-09-2022,UPI
38042,2199,31-07-2022,Net Banking
38043,3269,11-10-2022,Credit Card
38044,168,07-10-2022,Debit Card
38045,3154,05-10-2022,Wallet
